id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,投影X,投影Y,类型代码,类型名称,省份,城市,区域,营业时间,评分
B0HU5AOG3S,重庆市巴南区李家沱街道社区卫生服务中心,李家沱马王坪正街101号,023-62850052,106.530462,29.466266,106.5126042,29.45930632,439161.3987,3259038.393,90102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,巴南区,,[]
B0FFFE1ITE,健之佳健康药房(广厦城店),广厦城2号附11号,023-68069544;15119415180,106.530324,29.49343,106.5124575,29.48646309,439163.3875,3262047.513,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00178TWN0,广厦城巢上二期,广厦城6号,[],106.530344,29.49054,106.5124784,29.48357392,439163.6921,3261727.374,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0J10Z2B6D,重庆含康诊所管理连锁有限公司黄桷坪诊所,广厦城一期6号院西南门旁,[],106.530368,29.491569,106.5125022,29.48460271,439166.6098,3261841.354,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0LKHUQM8L,康恒脾胃调理馆,广厦城附近,[],106.530381,29.495163,106.5125141,29.48819577,439169.9136,3262239.47,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0G064LYB8,万和医药连锁(龙江路二店),广厦城一期北区西门西南50米,023-68450067,106.530433,29.493558,106.5125668,29.48659134,439174.059,3262061.667,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFF2NGI7,卤味家便利店(广厦城巢上二期店),广厦城6号8幢附15号,13983023093,106.530553,29.490944,106.5126879,29.48397835,439184.2444,3261772.077,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.7
B0FFJOBVOK,鑫斛大药房(桥南村店),马王坪正街101号附9号-10号,023-67515368,106.53074,29.466171,106.512883,29.45921207,439188.3838,3259027.804,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0017875C0,广厦城巢上,广厦城6号巢上,[],106.530604,29.490837,106.5127391,29.48387152,439189.1429,3261760.212,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0FFGK8EH8,高克金诊所,广厦城一期6号院西区西南1门旁,[],106.530921,29.491532,106.5130568,29.48456715,439220.3616,3261837.125,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0KRFUSBC8,条马批发部(广厦城店),广厦城6号广厦城巢上二期,[],106.530962,29.490992,106.5130981,29.4840274,439224.0422,3261777.297,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4
B0I3XS6XOE,广厦城一期6号院西区,龙广路与邮电路交叉口西北100米,[],106.530991,29.4916,106.513127,29.48463531,439227.2067,3261844.641,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0FFF2L6AE,益建余霞诊所,广厦城4号11幢附1号,13399825685;13983724474,106.530982,29.494047,106.5131173,29.48708163,439227.7189,3262115.705,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0L2K7G0WA,刘大姐生鲜超市(广厦城店),黄角坪广厦城6号9幢附2号,15310139453,106.531172,29.490905,106.5133088,29.48394097,439244.4128,3261767.61,60703,购物服务;综合市场;农副产品市场,重庆市,重庆市,九龙坡区,,3.8
B0G26DKSB7,乾含大药房,广厦城一期西南3门西100米,[],106.53119,29.490758,106.5133269,29.48379405,439246.0797,3261751.322,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFGKBH7B,广厦城江界,九龙大道1号(滩子口地铁站4号口步行230米),[],106.531365,29.499646,106.5134997,29.49268009,439268.1323,3262735.831,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0IAZST6DB,广厦城一期6号院,龙广路与邮电路交叉口北100米,[],106.531449,29.491794,106.5135863,29.48483045,439271.851,3261866.022,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0IAZSSL5B,广厦城一期2号院,龙江路与余堡路交叉口东北240米,[],106.531484,29.493135,106.513621,29.48617117,439276.0139,3262014.561,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0G1TSVQ2Q,一曲晴江,巴滨路,[],106.53187,29.467745,106.5140159,29.46078861,439299.1786,3259201.898,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFGK8HEB,家佳超市(广厦城店),广厦城一期6号院13-2号,4000237858,106.53201,29.491111,106.5141492,29.48414907,439326.0134,3261790.23,60400,购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.3
B0FFJL6MY5,三角保健洗浴广场,三角碑九亩地浩泰大厦,[],106.532265,29.465851,106.5144127,29.45889607,439336.5246,3258991.993,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4
B0FFG7OVMP,广厦城森林峰,九龙镇滩子口,[],106.532154,29.497682,106.5142916,29.49071866,439343.7334,3262518.085,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B00178TWN1,广厦城一期,黄桷坪街道广厦城4号,[],106.532239,29.492957,106.5143783,29.48599516,439349.3245,3261994.663,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0FFHCA298,广厦城,龙江路九龙小学东,[],106.532263,29.494423,106.514402,29.48746083,439352.4874,3262157.051,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0017875LU,广厦城洛卡庄园,广厦城7号,[],106.532445,29.495316,106.5145842,29.48835405,439370.6885,3262255.927,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0I3XS90P0,广厦城一期6号院东区,邮电路与龙广路交叉口东北120米,[],106.532511,29.491725,106.5146515,29.48476419,439375.075,3261858.125,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B001786RW2,观江大厦,滩子口加油站旁,[],106.532608,29.49934,106.5147465,29.49237736,439388.8123,3262701.637,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[]
B001793F18,重庆电力高等专科学校-教学楼,黄桷坪街道五龙庙电力四村9号重庆电力高等专科学校(西区),[],106.53283,29.486374,106.5149731,29.47941541,439403.0683,3261265.299,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0JAGUGR8A,广厦城一期4号院,邮电路与龙广路交叉口北380米,[],106.53279,29.494178,106.5149306,29.48721724,439403.5894,3262129.785,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0K17XQU8D,誉多批发部(马王坪正街店),李家沱派出所三角碑治安岗亭西侧60米,13350352889,106.533138,29.465924,106.5152882,29.45897128,439421.4712,3258999.87,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,3.6
B001703635,李家沱宏源小区,李家沱马王坪正街,[],106.533286,29.465356,106.5154369,29.45840378,439435.5446,3258936.913,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0IUCUZOJ1,新天泽·江上云境(建设中),杨九路,[],106.533191,29.497991,106.5153316,29.49103021,439444.7322,3262552.065,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B001786U9Z,紫金星城,李家沱三角碑车站,[],106.533443,29.463904,106.5155948,29.45695252,439449.9946,3258776.028,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B00170334B,重庆电力高等专科学校(西区),黄桷坪街道五龙庙电力四村9号,023-68501490,106.533443,29.486396,106.5155879,29.47943896,439462.6866,3261267.588,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,4.2
B0FFI7WAW2,重庆电力高等专科学校,黄桷坪街道五龙庙电力四村9号,023-68501490,106.533452,29.486398,106.5155969,29.47944098,439463.5628,3261267.807,141201|141206,科教文化服务;学校;高等院校|科教文化服务;学校;职业技术学校,重庆市,重庆市,九龙坡区,,[]
B0JK9UAWNT,惠耳听力助听器(重庆马王坪店),马王坪正街91-9号,023-62595366;18996285895,106.533589,29.465904,106.5157406,29.45895242,439465.3221,3258997.546,90602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0IAZSRD6S,广厦城一期3号院,邮电路与龙广路交叉口东北280米,[],106.533603,29.492869,106.5157464,29.48591065,439481.8975,3261984.587,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0FFGKB54W,立丹苑,马王坪三角碑,[],106.533845,29.466247,106.5159972,29.45929598,439490.4125,3259035.48,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0L3HLC2EU,铁路一村,直港大道与龙吟路交叉口东南340米,[],106.533866,29.498845,106.5160083,29.49188568,439510.8405,3262646.501,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0017931OH,翟素春诊所,马王坪正街85号附6号,[],106.534105,29.465723,106.5162581,29.45877276,439515.4031,3258977.37,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0LBRRK90B,重庆水轮机厂家属院,马王坪正街与工矿路交叉口西220米,[],106.534125,29.465625,106.5162782,29.45867483,439517.2929,3258966.509,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFK7VKOU,重庆电力高等专科学校A区,黄桷坪街道五龙庙电力四村9号重庆电力高等专科学校(西区),[],106.534025,29.486025,106.5161717,29.47906952,439519.068,3261226.35,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,3.6
B0MG1AS04O,重庆电力高等专科学校电力四村,复线隧道东北侧,[],106.534075,29.486025,106.5162218,29.47906965,439523.9297,3261226.338,120302|120303,商务住宅;住宅区;住宅小区|商务住宅;住宅区;宿舍,重庆市,重庆市,九龙坡区,,[]
B0017875AK,锦绣江南,工矿路28号,[],106.534173,29.469246,106.5163253,29.46229509,439524.0014,3259367.619,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B00178XAV1,港华大楼,铁路二村227号,[],106.53411,29.500619,106.5162525,29.4936598,439535.5634,3262842.952,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[]
B0FFH0DT77,凤梧便利(三角碑店),马王坪正街32号,[],106.534453,29.465775,106.5166071,29.45882562,439549.2763,3258983.046,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4
B0H2N5FS7C,江湾印月·熙月,李家沱街道工矿路19号,[],106.534495,29.466982,106.5166489,29.46003244,439554.0406,3259116.743,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0LBMM016Z,自然之声助听器(马王坪店),马王坪正街30号(典雅大厦楼下社区食堂旁边),17783398700,106.534779,29.466131,106.516934,29.45918235,439581.1808,3259022.403,90602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0L6PDCVRA,奥德声助听器,马王坪正街28号-1,17783398700,106.534783,29.466127,106.516938,29.45917836,439581.5675,3259021.959,90602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0HUJAZJLV,江湾印月,工矿路19号,[],106.534805,29.467463,106.5169596,29.4605141,439584.459,3259169.951,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFJ85YMT,自然之声助听器(岳阳妇幼店),马王坪正街30号1-8(典雅大厦社区食堂旁),17783398700,106.534836,29.466091,106.5169911,29.4591425,439586.7016,3259017.958,90602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0G127MQGM,易可购超市(志龙·观江岭店),杨九路管家林11号附13号,13658251496,106.534774,29.497521,106.5169194,29.49056432,439598.3713,3262499.617,60400,购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,3.6
B0FFG6SWH5,志龙·观江岭,官家林11号,[],106.534871,29.497505,106.5170166,29.49054856,439607.7928,3262497.821,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0KR7XJHPY,电校住宅,龙广路重庆电力高等专科学校,[],106.534951,29.486325,106.5171003,29.47937176,439609.2745,3261259.356,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0L39ZSBE2,马王坪正街二社区,工矿路与工裕路交叉口东北80米,[],106.535098,29.468527,106.5172532,29.46157857,439613.5516,3259287.745,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0JU5UFWIO,金渝超市(马王坪店),李家沱马王坪正街81号,[],106.535255,29.465868,106.5174114,29.45892059,439627.324,3258993.152,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4.4
B0FFH28QOD,善仁堂大药房(马王坪正街店),水轮村8号附4号,023-66282086;13320286555,106.535328,29.465877,106.5174846,29.45892977,439634.4283,3258994.131,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B00170I4QD,全兴药品(李家沱二分店),典雅苑北门旁,023-62403795,106.535678,29.466049,106.5178356,29.4591026,439668.5621,3259013.099,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFG15M6R,广厦城蜜宫,杨家坪滩子口广厦城8号,[],106.535763,29.494515,106.5179121,29.48756159,439692.8309,3262166.392,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B00170AB9N,秦牙科,典雅苑北门旁,15923900008,106.536004,29.46618,106.5181625,29.45923437,439700.3385,3259027.53,90202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0KGHH327H,万和医药连锁(马王坪店),马王坪正街27号1楼2号附1号,023-62588044,106.536016,29.466198,106.5181745,29.45925239,439701.5156,3259029.521,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L1CR6AXN,映江花园B区,工矿路与马王坪正街交叉口北100米,[],106.53607,29.46731,106.5182283,29.46036426,439707.3914,3259152.691,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFH2A1UP,九龙坡区黄桷坪街道唐家湾社区,惠广路与新建路交叉口西340米,[],106.535993,29.491869,106.5181436,29.48491687,439713.7041,3261873.229,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,4.4
B00178TXYF,典雅苑,马王坪正街与工矿路交叉口南60米,[],106.536171,29.465828,106.5183301,29.45888286,439716.3811,3258988.496,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B001793275,如意物业B区,北桥头立交与红光大道交叉口东北420米,[],106.536132,29.485956,106.5182848,29.47900577,439723.8952,3261218.19,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0HA978P5V,王蒙口腔,马王坪正街22号庆丰花园702幢一层,023-86539138,106.536258,29.466741,106.518417,29.45979586,439725.3542,3259089.613,90202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0FFFE9A9W,代医生诊所,李家沱马王坪新村1-2,15823360348,106.536361,29.467121,106.5185202,29.46017602,439735.5838,3259131.683,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B00178TWMZ,庆丰花园,李家沱马王坪正街22号,18696507715,106.536431,29.466846,106.5185905,29.45990126,439742.2366,3259101.202,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B001786TIS,曦圆·云岭,铁路新村50号(铁路医院对面前行300米),[],106.536384,29.492479,106.5185355,29.48552766,439752.0607,3261940.704,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0FFFWC97R,官家林,杨九路与新建路交叉口西北380米,[],106.536369,29.496208,106.5185193,29.48925561,439752.6975,3262353.78,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0FFG7JE0M,张杰儿科诊所,马王坪后街典雅苑,[],106.536621,29.465551,106.5187814,29.45860703,439759.9865,3258957.699,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0FFHKKZR7,郑远元专业修脚房(马王坪店),马王坪正街22号1-14,15229552215,106.536654,29.466748,106.5188141,29.45980382,439763.8672,3259090.29,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4
B0FFHFT03C,义乌小商品超市(典雅苑店),马王坪正街25号附1号,[],106.536731,29.466341,106.5188915,29.45939711,439771.1267,3259045.185,060701|060400,购物服务;综合市场;小商品市场|购物服务;超级市场;超市,重庆市,重庆市,巴南区,,3.9
B00178230Q,映江花园,李家沱马王坪正街,023-62868103,106.536874,29.46822,106.5190343,29.46127601,439786.0866,3259253.298,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B001792IXJ,黄金甲灰指甲手足癣,李家沱马王坪正街23号一幢商21号,15923526740,106.536969,29.466193,106.5191302,29.45924972,439794.1879,3259028.731,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[]
B0FFH25ZDS,建新东苑,马王坪后街与李石路交叉口北80米,[],106.537355,29.464194,106.5195179,29.45725213,439830.6038,3258807.192,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0IUDDH8CT,王小梅经络养生馆,茂苑B区北门旁,[],106.537421,29.466489,106.5195834,29.45954675,439838.3079,3259061.408,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.5
B001707DQI,茂苑小区B区,李家沱马王坪正街29号,023-66906178,106.537522,29.466479,106.5196847,29.45953699,439848.1238,3259060.275,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFGUF2TW,重庆市第十三人民医院住院部,黄角坪铁路新村16号黄桷坪街道社区卫生服务中心西,[],106.537417,29.491464,106.5195717,29.48451545,439851.9192,3261828.012,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0FFFYK7AF,鑫斛药庄(茂苑店),茂苑B区北门旁,[],106.537606,29.466562,106.5197689,29.45962018,439856.3386,3259069.448,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B00178TWN2,如意物业A区,龙广路与黄桷坪正街交叉口西北340米,[],106.537501,29.485384,106.5196578,29.47843725,439856.6768,3261154.486,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B00178TWJJ,重庆市第十三人民医院,铁路新村16号(黄桷坪地铁站4号口步行480米),023-61589704;023-61589713,106.537507,29.491203,106.5196621,29.48425473,439860.5226,3261799.077,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0H6PSOP1L,玖悦兰庭,杨九路(黄桷坪地铁站4号口步行310米),[],106.537758,29.493328,106.5199131,29.48637977,439886.1154,3262034.407,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0L6P4683T,品尚口腔(马王坪店),茂苑B区北门东50米,16623928246,106.537927,29.466567,106.5200908,29.45962595,439887.5559,3259069.922,90202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0FFLA9JAZ,重庆市第十三人民医院-行政办公楼,黄桷坪街重庆市第十三人民医院,[],106.537798,29.491465,106.5199538,29.48451736,439888.9599,3261828.027,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0K3A1G32P,芸禾堂中医诊所,马王坪正街与马王坪后街交叉口西北60米,13696438866,106.538065,29.466906,106.5202291,29.4599652,439901.1649,3259107.44,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B001791TF1,万鑫药房(天富店),马王坪后街枯井湾3号附10号,19922862802,106.538225,29.466376,106.5203897,29.45943571,439916.4267,3259048.688,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFL90DZO,重庆电力高等专科学校(东区),黄桷坪街道电力五村50号,[],106.538135,29.488733,106.5202926,29.4817869,439920.192,3261525.309,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,4.9
B0017931OK,高怀远诊所,马王坪正街17号立丹大厦F1层,[],106.53831,29.466102,106.520475,29.45916198,439924.5388,3259018.314,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0017943ZB,梁玉诊所,马王坪正街17号附22号,023-62866678,106.538361,29.466311,106.5205261,29.45937105,439929.615,3259041.454,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0FFF7XSXZ,电力三村,黄桷坪电力家属区,[],106.53826,29.484484,106.5204192,29.47753931,439929.9653,3261054.599,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B001786TIP,禾风雅筑,新市场官家林199号,[],106.538298,29.494204,106.5204544,29.48725683,439939.1021,3262131.308,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0KBR7UFUH,染料新村,李石路与马王坪后街交叉口东北160米,[],106.538497,29.464712,106.5206629,29.45777275,439941.9452,3258864.288,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0L2B7LCPT,立丹大厦3栋,马王坪正街17号立丹大厦,[],106.538575,29.466225,106.5207407,29.45928558,439950.3761,3259031.873,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,巴南区,,[]
B0KU4UTCMJ,铁路新村,惠广路与新建路交叉口西100米,[],106.538471,29.492446,106.5206284,29.48549971,439954.9359,3261936.526,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0KRN9GL1T,田老幺大药房,黄桷坪街道新市场官家林199号2栋负1层9号,023-68476078,106.538539,29.494271,106.520696,29.48732438,439962.568,3262138.669,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFGW4RKN,马王坪菜市场,立丹大厦东门西50米,023-62869241;17353158730,106.538708,29.465849,106.5208742,29.45890999,439963.0987,3258990.187,60705,购物服务;综合市场;蔬菜市场,重庆市,重庆市,巴南区,,4.3
B0JK3AF8B9,凤凰自行车(博雅商城店),李家沱马王坪正街2-6号(凤梧超市二楼),13224043595,106.538754,29.466397,106.5209201,29.45945797,439967.8781,3259050.881,61208,购物服务;专卖店;自行车专卖店,重庆市,重庆市,巴南区,,4
B0L2A52624,凤梧超市(立丹店),博雅商城北门旁,[],106.538775,29.466275,106.5209412,29.45933604,439969.8519,3259037.361,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,3.8
B0LGBA0XI4,悦耳欣可视采耳李家沱旗舰店,李家沱马王坪正街17号悦耳欣可视采耳李家沱旗舰店,[],106.538779,29.46627,106.5209452,29.45933105,439970.238,3259036.806,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4
B00170I4ZF,博雅商城,马王坪正街与马王坪后街交叉口东南60米,[],106.538791,29.46619,106.5209573,29.4592511,439971.3602,3259027.941,60102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.6
B0HUARG4V8,曦圆青岗湾2期,马王坪正街与马王坪后街交叉口东南约40米,[],106.538839,29.466352,106.5210054,29.45941318,439976.1182,3259045.875,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFKKZD56,重庆明康医院,五龙庙电力二村,18102380392,106.53876,29.484797,106.5209205,29.47785342,439978.7515,3261089.145,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0G26ZLNOZ,俊东花园,惠广路与新建路交叉口西60米,[],106.538813,29.492234,106.5209714,29.48528859,439988.0645,3261912.955,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0H6RU7WN6,民利药房,黄桷坪铁路新村7号附2号,19946815931,106.538847,29.493102,106.5210052,29.48615643,439991.8553,3262009.098,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B001786TKS,万鑫药房(李家沱聚鑫堂药店),李家沱街道马王坪后街枯井湾3号附10号,19922862802,106.539052,29.465615,106.5212192,29.45867686,439996.418,3258964.178,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0H0MAIS56,中国移动(强胜指定专营店),仙桃街道泰宁路3号附7号,[],106.539194,29.466204,106.5213614,29.45926605,440010.5549,3259029.39,070603|060305,生活服务;电讯营业厅;中国移动营业厅|购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.1
B0G3ZBLJFD,康养1号,马王坪后街与马王坪正街交叉口南120米,[],106.539315,29.465342,106.521483,29.45840454,440021.8391,3258933.869,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0017931XN,九龙坡区黄桷坪重庆市第十三人民医院门诊部,杨九路75号(黄桷坪地铁站4号口步行260米),[],106.539262,29.493333,106.5214213,29.48638835,440032.3275,3262034.581,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B00170I5JU,重庆电力职工大学-重庆电力技师学院,邮电路与杨九路新建路交叉口西南340米,[],106.539299,29.48892,106.5214597,29.48197662,440033.4575,3261545.728,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0FFH98PJK,重庆第十三人民医院门诊部-急诊科,铁路新村16号重庆第十三人民医院内,023-61589722;023-61589742,106.539275,29.493325,106.5214343,29.48638039,440033.5868,3262033.691,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B00170I5I8,重庆市第十三人民医院(龙吟支路),铁路新村16号(黄桷坪地铁站4号口步行260米),023-61649137;023-61589721;023-61589715,106.539389,29.493319,106.5215486,29.48637466,440044.6655,3262032.997,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0H0VC3GN4,龙湖美林美院,黄桷坪街道黄桷坪正街重庆铁路小学斜对面,15730789107,106.53947,29.491322,106.5216305,29.48437838,440051.4235,3261811.763,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B001708C9C,重庆电力高等专科学校普通高职教育教学部,黄桷坪街道电力五村50号重庆电力高等专科学校(东区),[],106.539575,29.488825,106.5217365,29.4818823,440060.2357,3261535.134,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0H3OH0RKX,品物集,铁路二村122号(黄桷坪地铁站4号口步行320米),13594139439;18875082412,106.539589,29.492826,106.5217493,29.48588226,440063.8321,3261978.335,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.6
B0L12RUZDP,玖福金座1栋,李石路与马王坪正街交叉口南140米,[],106.539875,29.465025,106.5220446,29.45808893,440076.1148,3258898.61,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,巴南区,,[]
B0GKVS433I,重庆市第七人民医院-眼耳鼻喉口腔分院,李石路与马王坪正街交叉口东南20米,023-62850631,106.540024,29.465822,106.5221938,29.4588861,440091.0475,3258986.861,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,[]
B0FFGG6I14,铁路二村,龙吟支路与新建路交叉口东100米,[],106.53995,29.49364,106.5221111,29.48669689,440099.3794,3262068.412,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
