id,名称,地址,电话,经度,纬度,类型代码,类型名称,省份,城市,区域,营业时间,评分
B0FFFZJ3EB,陈琳口腔,新华六村33号附12号,13640569886,106.519641,29.502255,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B00178VSMP,和平药房(上江城店),直港大道48号附7号,023-81836379,106.529778,29.505522,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0J0YC84WZ,鑫斛大药房(融汇半岛店),融汇大道5号11幢附37号,023-66450964,106.518429,29.473099,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0I637YDP4,社区美沙酮维持治疗门诊,马王坪正街与汇美路交叉口东北20米,[],106.526600,29.469733,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0FFJHUIDS,柯基缘动物诊所,天宝路118号润安大厦F1层,18680806323,106.528349,29.506762,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.0
B0K35M81GA,中仁拾二堂筋骨养护(珠江花园店),直港大道28号附24号,18223084008,106.527116,29.506856,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B001797JZF,和田口腔,直港大道42号附7号,023-68121618,106.527424,29.507042,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0FFG9MQF6,龙建辉诊所,直港大道28号附35号,023-68453966;17784755324,106.526731,29.506730,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B001786RJM,重庆渝西医院,铁马小学后,023-68062217;023-68409346;023-68411120,106.516539,29.503486,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0FFHMVJ2K,杨家坪街道天宝路社区卫生服务站,直港大道30号附5号,023-68442569;023-68668631,106.527242,29.507302,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[]
B00170I3JD,济生仙果药房,直港大道28号附11号,13629726609,106.526979,29.507341,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KRC9DTSC,泽泰口腔(九龙坡印象汇店),杨家坪街道西郊三村2号第02-18-20号商铺,023-68188860;19112966609,106.512358,29.499722,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0FFG83F0V,重庆渝西医院住院部,重庆渝西医院,[],106.516123,29.503583,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0L29ZRWAJ,金源康宠物,杨家坪街道直港大道95号,[],106.529261,29.507940,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.2
B0FFLIQUDR,大白牙口腔(融汇店),融汇大道301号,023-62869878;023-66240318,106.513108,29.474099,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0FFFR54H9,重庆珠江医院,杨家坪直港大道63号、65号(近天宝路),023-68442569,106.528313,29.508160,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0FFLBRUR2,巴南古理中医综合诊所,融汇大道307号,13436119392,106.513065,29.474521,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B001797G2V,真善美药房(九龙坡区直港大道店),直港大道26号附38号,023-62809399;023-68198491;17623611986,106.526657,29.508000,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G13R37LD,泉源堂(直港大道店),直港大道53号,023-68663303;15310315830,106.528135,29.508194,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0K0MUMD3B,愈康康复中心(九龙坡印象汇店),杨家坪西郊三村2号重庆九龙坡印象汇,15310551628,106.512287,29.500436,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0J6S73SAE,康敏诊所西郊三村店,西郊三村1号附19号(动物园地铁站2号口步行470米),[],106.513456,29.501233,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B00170I24T,和平药房(西郊店),杨家坪西郊路广厦经典21-8号,[],106.511826,29.499414,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFKPFVA8,善仁堂国医馆(西流沱店),汇北路239号附6号1-1-6,13320286555,106.511533,29.476066,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B00178VR3V,桐君阁大药房(九龙坡区三十九店),直港大道26号附35号,023-86196813;13627690523,106.526331,29.508103,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B001786S0W,和平药房(珠江花园店),杨家坪直港大道珠江花园1栋B3第1层39号,023-81836380,106.527367,29.508297,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFFRRHAG,蔡氏专业理疗坊,西郊三村1号4幢附4号(动物园地铁站2号口步行420米),15023077957,106.512962,29.501228,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.8
B0JKMH6ZJD,牙舵手·康悦美口腔(融汇店),融汇大道287号1层,023-62579766,106.513496,29.473093,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0FFFRZDB5,唐氏药房(直港大道店),直港大道31号附1-2号,023-68621249,106.527317,29.508351,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFHGUOVA,万和医药(九龙广场店),西郊路西郊三村2号印象汇(九龙坡店)F2层,023-68412028;023-68780249;13752838489,106.512005,29.500290,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0JDGSRJ2F,鑫斛大药房(江上公馆店),融汇大道293号,023-62334840,106.513075,29.474125,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0HU5AOG3S,重庆市巴南区李家沱街道社区卫生服务中心,李家沱马王坪正街101号,023-62850052,106.530462,29.466266,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,巴南区,,[]
B0LBT6300X,笑心堂大药房,广厦经典西北门旁(动物园地铁站2号口步行170米),13797697952,106.511018,29.499276,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KB35VI2C,渝一口腔,谢家湾直港大道17号,023-68855566,106.525859,29.508676,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B001786SBD,你好针灸推拿,杨家坪直港大道26号附21号,13983701319,106.525729,29.508216,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.9
B0FFGTPZW3,郑远元专业修脚房(直港大道店),直港大道17号附8号,17772999072,106.526499,29.508391,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,4.3
B0FFGT1LH4,鑫斛药庄(珠江花园店),直港大道23号,023-68433103;17830560916,106.526975,29.508399,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFFE9A9W,代医生诊所,李家沱马王坪新村1-2,15823360348,106.536361,29.467121,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0GU9XV0A3,康邻大药房(融汇江上店),融汇大道432-436,18166384247,106.516225,29.471025,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0HA978P5V,王蒙口腔,马王坪正街22号庆丰花园702幢一层,023-86539138,106.536258,29.466741,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0GRR5L8EZ,郑如刚中医诊所,杨家坪直港大道18号附67号,[],106.521852,29.507374,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B001799H0Z,高新区人民医院(下石桥门诊部),西郊三村1号公务员小区3栋,023-68780722,106.512354,29.501331,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B00170I3IS,但唐轩口腔,直港大道26号天鹅山庄2栋2楼,023-68439323;13340246060,106.525271,29.508318,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0JK9UAWNT,惠耳听力助听器(重庆马王坪店),马王坪正街91-9号,023-62595366;18996285895,106.533589,29.465904,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0J3MZ4FHO,上寿颐年居家养老服务站,直港大道18号附38号,023-68607879;15320370790,106.523361,29.507991,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,4.2
B0L6KR8PO9,蜗艾蜗家艾公馆,李家沱街道峡谷路243号附18号,13350350771,106.515742,29.471102,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.7
B0FFKTYNU2,重庆荣美医疗美容医院,南滨西路33号附25号,18623067786,106.556254,29.491819,090201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,南岸区,,[]
B0FFHKKZR7,郑远元专业修脚房(马王坪店),马王坪正街22号1-14,15229552215,106.536654,29.466748,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4.0
B0FFJ85YMT,自然之声助听器(岳阳妇幼店),马王坪正街30号1-8(典雅大厦社区食堂旁),17783398700,106.534836,29.466091,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0LBMM016Z,自然之声助听器(马王坪店),马王坪正街30号(典雅大厦楼下社区食堂旁边),17783398700,106.534779,29.466131,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0HUBADTXS,满足里修脚连锁(重庆融汇半岛店),李家沱街道汇宾一路253号,18375892582,106.512171,29.473740,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4.1
B0FFJOBVOK,鑫斛大药房(桥南村店),马王坪正街101号附9号-10号,023-67515368,106.530740,29.466171,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L6P4683T,品尚口腔(马王坪店),茂苑B区北门东50米,16623928246,106.537927,29.466567,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0L1FR00QX,长生源科技理疗中心,直港大道18号附35号,18083012532,106.523469,29.508150,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.7
B0K3A1G32P,芸禾堂中医诊所,马王坪正街与马王坪后街交叉口西北60米,13696438866,106.538065,29.466906,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0KGHH327H,万和医药连锁(马王坪店),马王坪正街27号1楼2号附1号,023-62588044,106.536016,29.466198,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0LUD7CV9U,杨家坪街道社区卫生服务中心西郊三村社区卫生服务站,西郊路29号附9号,[],106.511928,29.501386,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0FFIIUWB6,龙凤药房(融汇店),融汇半岛江上公馆B区东南门旁,023-66230594,106.512133,29.473731,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0IUDDH8CT,王小梅经络养生馆,茂苑B区北门旁,[],106.537421,29.466489,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.5
B0I6JR33RZ,饿了么全能超市-和平药房(汇宾一路店),汇宾一路241号,023-66283501,106.511755,29.473657,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0H09DL64F,美万佳大药房,李家沱街道汇宾一路259号,[],106.512087,29.473742,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L6PDCVRA,奥德声助听器,马王坪正街28号-1,17783398700,106.534783,29.466127,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B00170I4QD,全兴药品(李家沱二分店),典雅苑北门旁,023-62403795,106.535678,29.466049,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0I3GSHQY6,一丸堂肤康馆(杨家坪直港大道店),直港大道君安楼15号附3号,15730280489,106.524654,29.508712,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFJL6MY5,三角保健洗浴广场,三角碑九亩地浩泰大厦,[],106.532265,29.465851,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4.0
B0FFHX5904,瑞派24h名望志远动物医院(直港大道分院),直港大道18号1栋1-12号,023-68420537,106.523081,29.508795,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.4
B0FFFYK7AF,鑫斛药庄(茂苑店),茂苑B区北门旁,[],106.537606,29.466562,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B00170AB9N,秦牙科,典雅苑北门旁,15923900008,106.536004,29.466180,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0H33GPX29,和平药房融汇大道店,融汇大道融汇半岛十一期261号,023-62579674,106.513667,29.471750,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFH28QOD,善仁堂大药房(马王坪正街店),水轮村8号附4号,023-66282086;13320286555,106.535328,29.465877,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001791TF1,万鑫药房(天富店),马王坪后街枯井湾3号附10号,19922862802,106.538225,29.466376,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0J1AZ2PHJ,重庆医药集团和平药房汇宾一路店,汇宾一路241号,023-66283501,106.511765,29.473589,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001792IXJ,黄金甲灰指甲手足癣,李家沱马王坪正街23号一幢商21号,15923526740,106.536969,29.466193,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[]
B0LD1PDSMR,艾昇堂,南北大道辅路与直港大道交叉口西南20米,[],106.523275,29.508625,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0FFJUFXRW,琳港养生保健按摩店,直港大道18号附29号,13752843658,106.523241,29.508617,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0017931OH,翟素春诊所,马王坪正街85号附6号,[],106.534105,29.465723,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0J67UPREE,胡永兰口腔诊所,杨家坪街道上游三村8号附14号,023-89899958,106.509299,29.499468,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0I2CRDFQR,苏渝养生馆,融汇半岛·拾光公馆,[],106.515017,29.470138,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.8
B0G3SSWUN9,针艾康中医馆,南滨西路35号附9号3-28,023-62955666,106.556894,29.490625,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,南岸区,,[]
B0017943ZB,梁玉诊所,马王坪正街17号附22号,023-62866678,106.538361,29.466311,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0HRUDGR0D,重庆玺雅医疗美容,南滨西路35号附93-31,[],106.556985,29.490842,090201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,南岸区,,3.4
B0LGBA0XI4,悦耳欣可视采耳李家沱旗舰店,李家沱马王坪正街17号悦耳欣可视采耳李家沱旗舰店,[],106.538779,29.466270,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4.0
B0GKVS433I,重庆市第七人民医院-眼耳鼻喉口腔分院,李石路与马王坪正街交叉口东南20米,023-62850631,106.540024,29.465822,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,[]
B0G0FRBMMJ,布尔动物医院,汇滨一路240号,13996728586,106.511231,29.473103,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,巴南区,,4.4
B00170I3M8,和平药房(直港二店),直港大道13号附7号,023-68402687;023-68407297,106.523109,29.509067,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0017931OK,高怀远诊所,马王坪正街17号立丹大厦F1层,[],106.538310,29.466102,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0JDPULMJL,牙舵手·康悦美口腔,李家沱街道马王坪正街12号2-201铺,[],106.540728,29.466286,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0FFKAQJ81,鑫斛大药房(动物园轻轨站店),动物园轻轨站轻轨综合楼上游三村8号附7号,023-68036295,106.509125,29.499556,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFG7JE0M,张杰儿科诊所,马王坪后街典雅苑,[],106.536621,29.465551,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0FFIGP7IE,一心堂大健康药店(杨家坪店),杨家坪直港大道天宝新城商住楼A栋3-1-1号,023-68171949;023-68527970;13102354073,106.521438,29.508871,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFHD9QOZ,桔色成人(旗舰店),直港大道13号附9号,18680805530,106.523082,29.509049,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0KK3ZWV0U,猫幂古方头疗馆,李家沱街道融汇大道398号附13号,13022343537;13658398121,106.514463,29.470352,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[]
B0FFLEZPJZ,同一同济动物医院(杨家坪店),上游三村8号附1号(动物园地铁站2号口步行120米),023-68636778,106.508590,29.499389,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.4
B0017029E1,韩安俊诊所,直港大道12号附4号,13110258035,106.521537,29.508846,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0KRPLLQOJ,东郊诊所,西郊路与杨渡支路交叉口西南100米,13628351288,106.508644,29.499319,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0FFIUW216,李俊峰中西医诊所,融汇半岛艾德公馆东门东北50米,15320534118,106.513871,29.470454,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0KRGUKAM0,德元升中医馆(九城时光店),直港大道9号,17384745995,106.527384,29.510888,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B001786TKS,万鑫药房(李家沱聚鑫堂药店),李家沱街道马王坪后街枯井湾3号附10号,19922862802,106.539052,29.465615,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0K0ZSZ36J,巴南佰仁巴滨路眼科诊所,马王坪正街与林萌路交叉口西北40米,17725009597,106.540749,29.466294,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0JK6M3AUB,博音助听器重庆李家沱直营中心,马王坪正街12号东南亚商厦二楼,17382335051,106.540764,29.465726,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0J1MUULTR,直港大道二店诊所,直港大道11号,[],106.522078,29.509269,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0LGFM8RO3,佰仁视康眼科诊所(巴南店),马王坪正街5-13号(李家沱西公交站后面),17725009597,106.540738,29.466178,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[]
B0FFHG0YSS,鑫斛大药房(直港大道店),杨家坪直港大道10-2,023-68046587;13114090998,106.520860,29.509003,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0I6178798,厚爱牙科厚爱口腔医院杨家坪分院,西郊路24巷27号,18983749506,106.513213,29.505209,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0HRP55LC7,智声助听器(重庆旗舰店),杨家坪街道西郊路50号附2号,023-68960952;18008323840,106.511999,29.503968,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0I3Y7KQH2,家和养生汇,李家沱街道融汇大道博文二路109号,18523075678,106.512380,29.471224,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[]
B00178XBQW,桐君阁大药房(动物园轻轨站店),西郊路30号附14号(动物园地铁站1号口步行80米),023-86139856;13883109175,106.508432,29.500066,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0JASK61D7,乐泰亮甲(融汇半岛店),融汇大道350号,17323964449,106.515239,29.469091,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B001709XUV,重庆理工大学附属中心医院,重庆市巴南区李家沱工联一村1号(巴南大道重庆市第七人民医院西),023-62850631;023-62861120,106.547954,29.468136,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,4.3
B0KA61BYN0,重庆市第七人民医院门诊部,群乐路与尚美大道交叉口北220米,15922515681,106.546944,29.467582,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,[]
B0HD7HOMCP,诚心大药房(汇龙路店),中航万科金域学府1期东门南100米,15123888859,106.557749,29.491364,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[]
B0H2VUV9EH,重庆金保林大药房有限公司,杨家坪街道西郊路59号附21号,18983457246,106.506661,29.497846,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0GRN46WSP,万鑫药房(巴滨路店),李渡路121-123号(东邦小悦湾),19922259594,106.546281,29.468210,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JRJBAUVI,万和医药连锁(马王坪正街店),都和广场北门西50米,023-62332584;023-62588044;18580143328,106.540692,29.465686,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001786TOE,桐君阁大药房(融汇大道店),融汇大道4511号,13436177717,106.513823,29.469543,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001793F18,重庆电力高等专科学校-教学楼,黄桷坪街道五龙庙电力四村9号重庆电力高等专科学校(西区),[],106.532830,29.486374,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B00170334B,重庆电力高等专科学校(西区),黄桷坪街道五龙庙电力四村9号,023-68501490,106.533443,29.486396,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,4.2
B0FFI7WAW2,重庆电力高等专科学校,黄桷坪街道五龙庙电力四村9号,023-68501490,106.533452,29.486398,141201|141206,科教文化服务;学校;高等院校|科教文化服务;学校;职业技术学校,重庆市,重庆市,九龙坡区,,[]
B0FFK7VKOU,重庆电力高等专科学校A区,黄桷坪街道五龙庙电力四村9号重庆电力高等专科学校(西区),[],106.534025,29.486025,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,3.6
B0FFL90DZO,重庆电力高等专科学校(东区),黄桷坪街道电力五村50号,[],106.538135,29.488733,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,4.9
B00170I5JU,重庆电力职工大学-重庆电力技师学院,邮电路与杨九路新建路交叉口西南340米,[],106.539299,29.488920,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B001708C9C,重庆电力高等专科学校普通高职教育教学部,黄桷坪街道电力五村50号重庆电力高等专科学校(东区),[],106.539575,29.488825,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B001786TUE,四川美术学院(黄桷坪校区),黄桷坪正街108号(四川美术学院地铁站4号口步行260米),023-86180888;023-86181033,106.541138,29.487559,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0LRO6VGJI,四川美术学院(黄桷坪校区)-窗口,邮电路与新建路交叉口西南360米,[],106.540425,29.487775,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,3.3
B0LR2C590K,四川美术学院黄桷坪校区-公共艺术学院,新建路与邮电路交叉口西南340米,[],106.541275,29.487625,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B001796D1G,四川美术学院黄桷坪校区-商业美术系,黄桷坪正街108号四川美术学院(黄桷坪校区),[],106.541600,29.486859,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B001793EQ2,四川美术学院(黄桷坪校区)-应用美术学院,黄桷坪正街108号四川美术学院(黄桷坪校区),[],106.542587,29.487743,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0L2OHV1ZI,原工学院,兴胜路与花半里路交叉口东100米,[],106.512575,29.512875,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,2.8
B00178VTC9,重庆市九龙坡区社会主义学院,冶金二村特1号,[],106.505748,29.511907,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
