id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度
B00178VKGB,千叶眼镜(南庭花园店),南庭花园,023-62869990,106.543676,29.465577,,,442177.9617488837,3259717.372562545,061204,购物服务;专卖店;眼镜店,重庆市,重庆市,巴南区,,4.2,28.786762
B0L275JNPS,苏宁易购(Suning Elec重庆李家沱马王坪正街店),林荫村18号都和广场,0598-5109291,106.541989,29.464906,,,442014.0034356659,3259643.862921681,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,巴南区,,3.7,44.602863
B0H0D7BANM,小米之家(巴南李家沱重百专区店),重庆市李家沱街道李家沱重百商场1F小米店,15213515930,106.541833,29.464806,,,441998.8202025005,3259632.860367843,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,3.8,49.378086
B0FFGKB5J2,上游三村,杨渡路与武装部支路交叉口东80米,[],106.505342,29.497632,,,438480.3391853788,3263288.8035189896,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,[],60.07508
B0KAVUF1ZL,JMGO坚果投影(杨家坪京东MALL),西郊路3号京东MALL重庆杨家坪店F2层,13618226235,106.514966,29.507784,,,439419.2639123155,3264408.627664076,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7,83.057625
B0KBN1GH32,LAWSON罗森(杨家坪中学店),西郊大厦东南门西南50米(杨家坪地铁站1号口步行220米),[],106.512502,29.506091,,,439179.433466222,3264222.3235155684,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.8,111.74815
B0LGCRTS99,COLMO(重庆杨家坪乐尚装饰店),杨家坪街道杨家坪正街7号原国美电器1楼,13980076460,106.517715,29.509329,,,439686.6212793861,3264578.390126636,060600,购物服务;家居建材市场;家居建材市场,重庆市,重庆市,九龙坡区,,3.6,105.07856
B0KUHUH6MR,R&T瑞尔特(杨家坪京东MALL),杨家坪街道杨家坪京东MALL四楼瑞尔特,18580104395,106.514825,29.508125,,,439405.800835661,3264446.485023864,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,3.9,83.057625
B0FFH4843Q,东南亚菜市场,李家沱街道李渡路重庆明星大药房对面,023-61256194,106.545413,29.466038,,,442346.6472182896,3259767.591330789,060700,购物服务;综合市场;综合市场,重庆市,重庆市,巴南区,,4.2,27.753902
B0K3J1495M,箭牌卫浴(京东MALL店),西郊路3号京东MALL四楼,13370710126;13883445152,106.515039,29.507859,,,439426.3839465401,3264416.899892308,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,3.4,83.057625
B0L1J78X3S,科大讯飞AI学习机专卖店(九龙坡京东超体店),杨家坪西郊路3号京东MALL二层,18583285128,106.514336,29.507586,,,439358.0843647339,3264387.016892578,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.8,83.38984
B00178TVR8,立丹时尚街,杨家坪正街25号(杨家坪地铁站2号口步行210米),[],106.515625,29.509157,,,439483.9528537116,3264560.4175265385,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.4,98.25117
B0LD9R6GFB,凯伦诗按摩椅(京东MALL九龙坡店),西郊路3号(京东MALL九龙坡店)1楼,13308367533;15923586055,106.514729,29.507742,,,439396.26812662825,3264404.0973825525,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.1,83.057625
B0G0FR9Y8V,中国移动(杨家坪步行街营业厅),杨家坪正街25号(杨家坪地铁站5号口步行180米),[],106.515415,29.508885,,,439463.4374454501,3264530.388309397,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.4,115.836426
B0K2T5W7M5,凯度电器(重庆杨家坪京东Mall旗舰店),西郊路3号京东mall四楼,15123099713;15523558982,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,九龙坡区,,4.0,83.057625
B00170I5CA,凤梧超市(李家沱总店),李家沱南庭花园b栋,023-62863723;18375677315,106.544507,29.465586,,,442258.54309049895,3259717.9575236505,060705|060400,购物服务;综合市场;蔬菜市场|购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.0,28.786762
B0017874R0,LOT POP乐派,杨家坪正升百老汇广场a座(杨家坪地铁站2号口步行200米),023-68657241,106.514789,29.508828,,,439402.73030825896,3264524.3984870184,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.5,115.836426
B00178VTYR,以纯(重庆杨家坪京东MALL店),杨家坪西郊路3号1-1(杨家坪地铁站2号口步行150米),[],106.51522,29.508156,,,439444.1037725882,3264449.714221566,061101,购物服务;服装鞋帽皮具店;品牌服装店,重庆市,重庆市,九龙坡区,,4.1,83.057625
B0JK7MN346,领达二手电器仓储交易中心,红光大道与红李大道交叉口东北340米,17774995108,106.529359,29.462856,,,440788.161021477,3259423.0721889166,060702,购物服务;综合市场;旧货市场,重庆市,重庆市,巴南区,,4.0,28.451838
B0L2AU12K0,华硕电脑(杨家坪京东MALL店),西郊路3号京东MALL(杨家坪地铁站2号口旁),13389669080;18680722837,106.514347,29.507733,,,439359.238130456,3264403.299239493,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.9,83.38984
B0KR6RVI5R,蓝盒子(杨家坪京东MALL店),正升·百老汇广场(杨家坪地铁站2号口旁),17265195961,106.514255,29.50761,,,439350.2478853975,3264389.718402093,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,83.38984
B00170I3HA,龙湖重庆西城天街,杨家坪步行街珠江路48号,023-68126001,106.517462,29.51056,,,439662.830175184,3264714.9201805885,060101,购物服务;商场;购物中心,重庆市,重庆市,九龙坡区,,4.7,104.40524
B0IB9S5Q0E,晴海荟广场,西郊路2号附2号(杨家坪地铁站1号口旁),[],106.513494,29.508062,,,439276.7590434445,3264440.1985173686,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.5,89.15314
B0K6HSDIWY,名创优品(李家沱商场重百店),李家沱林荫村18号重百李家沱商场F1-19号商铺,18423691090,106.541738,29.464532,,,441989.4527052203,3259602.5478559933,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9,49.378086
B0FFL7S9HL,半岛.陶乐街,李家沱街道汇南二路39一87号一楼公区面积,15683381140,106.520656,29.464267,,,439945.0993781395,3259583.8700778843,061000,购物服务;特色商业街;特色商业街,重庆市,重庆市,巴南区,,4.2,24.55548
B0FFHJLJSA,客临便利店(保利观塘·泽园店),二塘路79号,13983892107;15310325360,106.559946,29.490743,,,443769.44102374406,3262497.8564643203,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,南岸区,,4.3,60.795
B0LUM40WEZ,ROG玩家国度(重庆京东MALL店),正升百老汇广场2楼(杨家坪地铁站2号口旁),18680722837,106.514275,29.507675,,,439352.2250938236,3264396.910187162,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.5,83.38984
B0ID0A3K6J,渝品惠特价小商品(重庆百年商场店),光彩商场东门旁,15923213561,106.542878,29.4649,,,442100.20070472383,3259642.755854088,060701,购物服务;综合市场;小商品市场,重庆市,重庆市,巴南区,,3.7,26.836853
B0K0JCE9QV,三星授权专营店(杨家坪京东Mall店),西郊路3号京东Mall(杨家坪地铁站2号口旁),17830137528,106.514373,29.508025,,,439361.9321533221,3264435.640242782,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,83.38984
B0I3152P1A,炒货星球,杨家坪前进路23号附8号(杨家坪地铁站2号口步行240米),[],106.513295,29.507037,,,439256.859491422,3264326.729052534,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.8,81.35448
B0FFHP1GW1,华为授权体验店(西城天街),珠江路杨家坪西城天街1楼15-1号(华为授权体验店),023-68190788,106.517518,29.510022,,,439667.9386776093,3264655.278964072,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,九龙坡区,,4.4,104.40524
B0LBCCQ348,德龙咖啡机专柜(重庆京东电器超级体验店杨家坪店),西郊路3号重庆京东MALL二楼(杨家坪地铁站2号口旁),15223158060,106.514302,29.507802,,,439354.91771555576,3264410.968126278,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,83.38984
B0G3FZGUTT,九龙好吃街(立丹时尚街店),杨家坪正街25号负一层(杨家坪地铁站4号口步行100米),023-68665885,106.51598,29.509099,,,439518.32560043,3264553.8062898885,061000|050000,购物服务;特色商业街;特色商业街|餐饮服务;餐饮相关场所;餐饮相关,重庆市,重庆市,九龙坡区,,4.5,98.25117
B0FFH1GKZV,鲜丰水果(重庆杨家坪轻轨站店),西郊路2号晴海荟广场F1层(杨家坪地铁站1号口旁),13594372959,106.513445,29.507587,,,439271.7263226399,3264387.5925364103,060704,购物服务;综合市场;果品市场,重庆市,重庆市,九龙坡区,,4.1,89.15314
B0KU47ZRQM,荣泰按摩椅(杨家坪京东MALL店),京东MALL一楼荣泰按摩椅(原大洋百货),13110151168,106.514832,29.50832,,,439406.5954238541,3264468.088016917,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,4.2,115.836426
B0K3LC1NHD,九牧卫浴(杨家坪京东MALL),西郊路3号(杨家坪地铁站2号口步行90米),18523551322,106.514637,29.508023,,,439387.5185947934,3264435.2810396147,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.6,83.057625
B0K6KD30GW,你好格格零食李家沱渝都百货店(李家沱正街店),李家沱正街165号附6号,13635431532,106.543417,29.465077,,,442152.5645614131,3259662.1000365466,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.6,40.755634
B00170AI7Z,新世纪百货(杨家坪店),西郊路2号附2号晴海荟购物广场负一层,023-86813602;023-89061349,106.513637,29.508372,,,439290.80397561536,3264474.472894636,060400,购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.5,67.063866
B0HRLR38QC,七九七九商行(杨家坪步行商业区店),团结路杨家坪步行商业区(杨家坪横街),13368427979;19122968479,106.517425,29.509585,,,439658.6658509272,3264606.9061754206,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,3.8,105.07856
B0LGY785JB,Honeywell霍尼韦尔照明净水杨家坪京东Mall店,杨家坪京东mall4层,18183066391,106.514828,29.508314,,,439406.204160352,3264467.425280956,060606,购物服务;家居建材市场;灯具瓷器市场,重庆市,重庆市,九龙坡区,,3.7,115.836426
B0KGMSM5BH,美的智慧家(重庆西区天怡美装饰店),立丹百货(杨家坪横街)立丹时尚街,13060228933,106.515478,29.508833,,,439469.51259661553,3264524.5937519497,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,100.40367
B001786SA9,宏瑞栗(杨家坪正街店),杨家坪正街西郊路1号1-6号、1-7号、1-8号,023-68416116,106.515118,29.50873,,,439434.5593369,3264513.368410516,060704|050000,购物服务;综合市场;果品市场|餐饮服务;餐饮相关场所;餐饮相关,重庆市,重庆市,九龙坡区,,4.4,115.836426
B0017936H2,西西弗书店&矢量咖啡(重庆西城天街店),杨家坪珠江路48号2幢L馆-2F-14a、L馆-2F-17,023-68126665,106.517559,29.51005,,,439671.92903845344,3264658.3601894947,061205,购物服务;专卖店;书店,重庆市,重庆市,九龙坡区,,4.4,104.40524
B0FFJO818U,中交西西荟,杨渡路639号中房,[],106.502968,29.494503,,,438248.3225212247,3262943.357801224,060102,购物服务;商场;普通商场,重庆市,重庆市,大渡口区,,4.1,49.20968
B00178XBXC,宜佳宜超市(融汇大道店),李家沱街道融汇大道2号附1号,023-62865255,106.519774,29.46457,,,439859.7555036985,3259617.8983182632,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4.0,41.28696
B0FFJL3R4C,百果园(中房店),杨渡路671号,023-68916486,106.502978,29.493797,,,438248.8636471084,3262865.1254502125,060704,购物服务;综合市场;果品市场,重庆市,重庆市,大渡口区,,4.3,47.66424
B0KB1SBA4O,361°(杨家坪步行商业区店),团结路4号附14号(杨家坪地铁站4号口步行90米),15215147864,106.517103,29.509651,,,439627.496343745,3264614.386283065,060900,购物服务;体育用品店;体育用品店,重庆市,重庆市,九龙坡区,,3.8,106.96573
B0LRSM3LAW,追觅DREAME重庆京东MALL体验店(大洋百货重庆店),西郊路大洋100货1单元(杨家坪地铁站2号口步行110米),[],106.514825,29.508275,,,439405.8901665361,3264463.105515796,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7,115.836426
B0GUMH7388,蓝光每日鲜生活超市(蓝光林肯公园店),龙洲大道2999号蓝光林肯公园3期附20、21、22号,18983254524,106.559926,29.483498,,,443763.5014775206,3261695.102334412,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.3,27.584969
B0G26DKSB7,乾含大药房,广厦城一期西南3门西100米,[],106.53119,29.490758,,,440981.8711993341,3262513.7565565514,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],115.18286
B0G26ULYXP,一心堂(广厦城巢上二期店),广厦城一期西南门西南60米,023-68525002,106.529628,29.491181,,,440830.6980676965,3262561.419279166,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],114.05733
B0JBPM7KF3,万和医药(九龙坡龙江路三店),广厦城6号附59号,023-68519253,106.529523,29.491124,,,440820.4863686517,3262555.1569056325,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],114.05733
B0FFGK8EH8,高克金诊所,广厦城一期6号院西区西南1门旁,[],106.530921,29.491532,,,440956.243411328,3262599.654385659,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],131.51553
B0GUZLGV7H,重庆锦康综合门诊部,黄角坪街道锦龙路289号9幢1号,13637898009,106.52775,29.490182,,,440648.0647494811,3262451.683506378,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.7,102.78165
B0J10Z2B6D,重庆含康诊所管理连锁有限公司黄桷坪诊所,广厦城一期6号院西南门旁,[],106.530368,29.491569,,,440902.657947687,3262604.0347787384,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],133.2479
B0LRTDA632,全发大药房(龙江路店),广厦城6号1幢附3号,[],106.529914,29.492376,,,440859.11668773706,3262693.6833067564,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],100.39772
B0FFKJOST4,汪氏蜜蜂园,九龙小学东南2门东70米,15023041246,106.530139,29.492544,,,440881.0252019236,3262712.183864432,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,3.5,132.36418
B001786TW3,志豪大药房,九龙小学东南2门东南60米,[],106.529907,29.492456,,,440858.4845953609,3262702.551092618,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],100.39772
B0KAKUOYC7,真善美药房(九龙花园店),永盛超市出入口旁,[],106.526726,29.49073,,,440549.1184368876,3262512.926118873,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],101.022705
B0G1PULI6C,康之堂大药房,美食街九龙三村30号附25号,18696650602,106.527411,29.491981,,,440616.2514305032,3262651.19078117,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],119.2097
B0HKY5YQT7,美加净口腔,观江美郡西门旁,[],106.5281,29.492346,,,440683.2543675437,3262691.282449634,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],119.2097
B0FFFE1ITE,健之佳健康药房(广厦城店),广厦城2号附11号,023-68069544;15119415180,106.530324,29.49343,,,440899.4729523904,3262810.261232769,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],132.36418
B0LBLLQ895,康姿百德(九龙民间文化美食街店),高进路与余堡路交叉口西120米,15086721642,106.526875,29.492075,,,440564.3475294496,3262661.8798775403,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],111.51558
B00178TWJJ,重庆市第十三人民医院,铁路新村16号(黄桷坪地铁站4号口步行480米),023-61589704;023-61589713,106.537507,29.491203,,,441594.49082300777,3262559.8769836253,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],128.33109
B0G064LYB8,万和医药连锁(龙江路二店),广厦城一期北区西门西南50米,023-68450067,106.530433,29.493558,,,440910.1133339505,3262824.388648063,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],132.36418
B0LASS1GM0,锦哲医疗器械,九龙民间文化美食街与高进路交叉口西200米,[],106.526533,29.492378,,,440531.3717391128,3262695.627867788,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],111.51558
B0FFGUF2TW,重庆市第十三人民医院住院部,黄角坪铁路新村16号黄桷坪街道社区卫生服务中心西,[],106.537417,29.491464,,,441585.91608362447,3262588.8416737947,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],128.33109
B0FFF2L6AE,益建余霞诊所,广厦城4号11幢附1号,13399825685;13983724474,106.530982,29.494047,,,440963.615025492,3262878.29260948,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],70.83785
B0LGT7X9IN,艾康堂健康服务站,高进路与余堡路交叉口西180米,[],106.526325,29.492425,,,440511.2361715472,3262700.941911437,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],123.88234
B0FFIP8USM,张宗科口腔,龙江路10号附35号渝隆观江(广厦城车站对面),15923557657,106.529815,29.494214,,,440850.58772331785,3262897.389300059,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],116.41473
B0LAA7OGHB,奕博中医理疗馆,龙江路与余堡路交叉口北280米,[],106.530048,29.49419,,,440873.15984004905,3262894.6116211554,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.0,96.2891
B0K32Z9WEN,盛峰仁益中医诊所,九龙三村30号附46号,[],106.525604,29.492434,,,440441.3494256937,3262702.3079158966,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],123.88234
B0FFLA9JAZ,重庆市第十三人民医院-行政办公楼,黄桷坪街重庆市第十三人民医院,[],106.537798,29.491465,,,441622.8501904494,3262588.7613013564,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],128.33109
B0KDRU8KPU,儿童青少年视力健康管理试点基地,龙江路10号2幢附1号,[],106.529753,29.494683,,,440844.8502214888,3262949.387371922,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],116.41473
B0FFKKZD56,重庆明康医院,五龙庙电力二村,[],106.53876,29.484797,,,441712.2883010541,3261849.4467863613,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],74.24717
B0LRUZCMR6,重庆丁甲视力,龙江路10号附2号,023-68406057,106.52963,29.494658,,,440832.9126355094,3262946.679832838,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],116.41473
B0LKHUQM8L,康恒脾胃调理馆,广厦城附近,[],106.530381,29.495163,,,440906.0042911836,3263002.2536809626,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],76.91319
B0LRBHNUCT,杏林春满,九龙三村30号附59号,[],106.524724,29.492967,,,440356.3565829676,3262761.816561327,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,4.2,78.42813
B0L6951XIQ,展筋通阳堂,黄桷坪街道广厦城7号1幢商铺1号,13368388971,106.530122,29.49566,,,440881.18676363706,3263057.4542802977,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.9,76.91319
B0KAYZZ0VV,王建诊所,电力五村1号附4号(四川美术学院地铁站4号口步行320米),15823065236,106.54072,29.489807,,,441905.158185702,3262403.588245971,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],106.57124
B0H6RU7WN6,民利药房,黄桷坪铁路新村7号附2号,19946815931,106.538847,29.493102,,,441725.4755439931,3262769.619684053,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],124.16217
B0GUKDCZFX,康恩宠物诊所(黄桷花园店),黄桷坪黄桷花园搬运西村6号楼门面4号,023-68606390;13368170560;17382373040,106.540801,29.490496,,,441913.4033778914,3262479.890879336,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,3.7,91.4695
B0FFFTADS0,陈勇诊所,保利心语花园东北门北80米,15111917938,106.528546,29.496212,,,440728.7394081954,3263119.4192229174,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],87.949844
B00170I5I8,重庆市第十三人民医院(龙吟支路),铁路新村16号(黄桷坪地铁站4号口步行260米),023-61649137;023-61589721;023-61589715,106.539389,29.493319,,,441778.1394043244,3262793.39259704,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],119.78406
B0017931XN,九龙坡区黄桷坪重庆市第十三人民医院门诊部,杨九路75号(黄桷坪地铁站4号口步行260米),[],106.539262,29.493333,,,441765.83646076254,3262795.0073816334,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],119.78406
B0LUYHWOXK,齿禾口腔(黄桷坪店),黄桷坪搬运西村158号附3号,15696969882;18680907881,106.540307,29.492364,,,441866.5819263263,3262687.1170364907,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],102.9508
B0FFH98PJK,重庆第十三人民医院门诊部-急诊科,铁路新村16号重庆第十三人民医院内,023-61589722;023-61589742,106.539275,29.493325,,,441767.092060877,3262794.114454151,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],119.78406
B0FFIS3MJE,康爱宠物诊所,滩子口98号附7号,13594000232;15998966770,106.528227,29.496525,,,440697.9998114468,3263154.263074929,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.5,80.66242
B0KRN9GL1T,田老幺大药房,黄桷坪街道新市场官家林199号2栋负1层9号,023-68476078,106.538539,29.494271,,,441696.2884715218,3262899.3024130696,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],125.568436
B0FFLPN7T1,和美安安宠物诊所(黄桷坪正街店),黄桷坪搬运西村1号附4号,18623437037,106.541156,29.49086,,,441948.02436135313,3262520.045936634,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.0,91.4695
B0K0R7KW13,熊仔宠物医院(邮电路店),邮电路8号(四川美术学院地铁站4号口步行250米),18225087806,106.54142,29.48986,,,441973.04635696334,3262409.111579403,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.3,104.92674
B001792EMV,黄桷坪街道邮电支路社区卫生服务站,黄桷花园东北门旁(四川美术学院地铁站4号口步行270米),023-68503280,106.541564,29.491147,,,441987.7389738754,3262551.642869245,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[],91.98259
B0FFGK8HEC,蔡天权中医诊所,滩子口98号附3号,15922802258,106.527841,29.496901,,,440660.8025940051,3263196.121767281,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.8,90.08799
B0FFIIN138,鑫斛药庄(黄桷坪店),黄桷坪新建路2号附5号,023-67634446;18523556051,106.542467,29.490819,,,442075.0879927391,3262514.849802341,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],98.06458
B0L1RHBTE4,九龙坡区人民医院发热门诊,九龙坡人民医院新院区内,[],106.519729,29.488101,,,439869.2820795654,3262225.2199147944,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],43.389065
B00170I5J0,万和医药连锁(黄桷坪一店),搬运西村1号附3号(四川美术学院地铁站4号口步行150米),023-68506402;023-68516179,106.542551,29.490698,,,442083.1620399447,3262501.4008709146,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],98.06458
B0017986O3,龚胜伦口腔诊所,黄桷坪街3号附8号,023-68509941,106.542532,29.490153,,,442081.0101851963,3262441.0228603343,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],96.16791
B00170I4O5,和平药房(黄桷坪店),新建路2号附8号(四川美术学院地铁站4号口步行130米),023-81157240;13617633629,106.54273,29.490544,,,442100.42656604166,3262484.248191208,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],109.79897
B0LUBZFVEM,康远本草健康之家,星河名居西南2门旁(滩子口地铁站2A口步行410米),[],106.527471,29.497262,,,440625.1478322292,3263236.310380209,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],78.16737
B0FFGWP1S4,桐君阁大药房(黄桷坪正街店),新建路2号附9号(邮局对面),023-86182826;023-86182879;13220300858,106.5427,29.490571,,,442097.5337430649,3262487.2547890795,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],109.79897
B0FFIP5JIW,禹云贵诊所,新建路2号附10号,[],106.54278,29.490451,,,442105.22064859,3262473.918667457,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],109.79897
B0FFL8GHLQ,海通大药房(田永雄店),新建路3幢28号,023-68687573,106.542983,29.490254,,,442124.7873568537,3262451.989572995,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],109.79897
B0017078S0,王春梅牙科(中共黄桷坪街道工作委员会西北),黄桷坪正街8号附4号,19198517061,106.543434,29.48876,,,442167.6585515097,3262286.226201772,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],92.80105
B0K3X55M6H,重庆御通大药房,新建路3栋28号(四川美术学院地铁站4号口步行90米),023-68687573,106.542983,29.490253,,,442124.7867884568,3262451.878770312,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],109.79897
B0IKTROV8T,赵林平诊所,滩子口106号附17号(滩子口地铁站2A口步行390米),15023629512,106.525195,29.497124,,,440404.4475494483,3263222.183120297,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],93.44777
B001795Z14,黄正街社区卫生服务站,新建路3号附22号(四川美术学院地铁站4号口步行110米),023-61567842;023-68503280,106.543151,29.49018,,,442141.0311450468,3262443.706643147,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[],82.07026
B0IGGZVE0K,艾希宠物医院,滩子口72号第一层门面附11号,023-65652455;17318209027,106.526357,29.497789,,,440517.472442798,3263295.2725172704,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.1,66.079666
B0J1UH5XB0,重庆市九龙坡区人民医院,九龙街道上游村1号,023-68859080,106.517982,29.489208,,,439700.58031441696,3262348.7825733144,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],41.658955
