geometry,Area_m2,Radius_m,Center_X,Center_Y,Area_mu,Entity,Layer,LyrFrzn,LyrOn,Color,Linetype,Elevation,LineWt,RefName,DocUpdate
"POLYGON Z ((440730.8469000001 3257328.2378000002 3, 440721.36569999997 3257326.9977999995 3, 440719.68900000065 3257341.3234 3, 440729.36429999914 3257342.337700001 3, 440730.8469000001 3257328.2378000002 3))",137.91,6.63,440725.3,3257334.74,0.21,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439668.77210000064 3257326.5453 3, 439662.7974999994 3257323.5592 3, 439650.14089999965 3257347.2881000014 3, 439655.9199999998 3257350.2782999994 3, 439668.77210000064 3257326.5453 3))",177.58,7.52,439659.44,3257336.87,0.27,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440184.2018000004 3257342.0189999985 3, 440178.6134999993 3257338.4804000007 3, 440174.7395999994 3257344.321900001 3, 440180.42560000054 3257347.8585000006 3, 440184.2018000004 3257342.0189999985 3))",46.46,3.85,440179.49,3257343.17,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439326.673600001 3257335.542600001 3, 439321.2765000006 3257330.763399999 3, 439304.6920999987 3257349.6641 3, 439310.2843999994 3257354.4403999997 3, 439326.673600001 3257335.542600001 3))",182.62,7.62,439315.7,3257342.63,0.27,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439654.17829999956 3257353.081299999 3, 439649.37760000036 3257350.4044999992 3, 439639.03789999895 3257369.4355999995 3, 439643.74039999984 3257372.003699999 3, 439654.17829999956 3257353.081299999 3))",117.41,6.11,439646.6,3257361.19,0.18,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441471.6153999989 3257364.7901000003 3, 441469.52629999904 3257357.739700001 3, 441461.439799999 3257360.1077000005 3, 441463.6272000004 3257367.2668999988 3, 441463.69793186616 3257367.2449690658 3, 441471.6153999989 3257364.7901000003 3))",62.28,4.45,441466.54,3257362.48,0.09,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441294.951100001 3257380.816299999 3, 441280.6671000009 3257357.8337999987 3, 441265.77729999984 3257365.881499999 3, 441280.91059999913 3257383.6399 3, 441294.951100001 3257380.816299999 3))",374.61,10.92,441280.5,3257371.53,0.56,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439644.1548000002 3257376.0945000006 3, 439637.10219999915 3257372.4636999993 3, 439628.40689999965 3257388.6932999995 3, 439635.2641000006 3257392.3281 3, 439644.1548000002 3257376.0945000006 3))",144.83,6.79,439636.25,3257382.37,0.22,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441382.5626999992 3257391.0776000004 3, 441388.80469999963 3257390.2929000002 3, 441388.48939999985 3257386.3110000007 3, 441382.14980000036 3257387.0975999995 3, 441382.5626999992 3257391.0776000004 3))",25.33,2.84,441385.5,3257388.69,0.04,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440161.6238000004 3257407.8501999998 3, 440156.3444000002 3257407.0742000015 3, 440154.6558000009 3257419.184300001 3, 440159.9345999997 3257419.8494000016 3, 440161.6238000004 3257407.8501999998 3))",64.85,4.54,440158.14,3257413.49,0.1,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440894.51559999946 3257410.9882000005 3, 440888.5363999994 3257407.124900001 3, 440883.32090000034 3257417.3144000005 3, 440888.0269000003 3257420.539500001 3, 440894.51559999946 3257410.9882000005 3))",73.47,4.84,440888.71,3257413.81,0.11,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440154.87090000033 3257422.6138999998 3, 440149.3935999997 3257421.399000001 3, 440147.01240000076 3257431.9727 3, 440152.49030000065 3257433.2983999997 3, 440154.87090000033 3257422.6138999998 3))",61.25,4.42,440150.95,3257427.33,0.09,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441396.2618000009 3257431.8018 3, 441394.19909999997 3257412.2338999994 3, 441387.17579999997 3257412.9225999983 3, 441389.43430000043 3257432.5975 3, 441396.2618000009 3257431.8018 3))",137.49,6.62,441391.76,3257422.35,0.21,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440156.5179000014 3257437.2021999997 3, 440143.2982999998 3257431.6071 3, 440140.2137000009 3257438.761199999 3, 440153.23919999966 3257444.5820000004 3, 440156.5179000014 3257437.2021999997 3))",113.52,6.01,440148.36,3257438.05,0.17,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441464.3371000002 3257441.1413000003 3, 441460.7666999989 3257431.017200001 3, 441456.0928999997 3257432.878 3, 441461.7063000003 3257441.8555999994 3, 441464.3371000002 3257441.1413000003 3))",40.79,3.6,441460.5,3257436.24,0.06,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441467.40600000153 3257448.8377999994 3, 441465.61510000116 3257442.7787999986 3, 441462.5950999992 3257443.722 3, 441464.1909000003 3257449.7846999997 3, 441467.40600000153 3257448.8377999994 3))",20.5,2.55,441464.96,3257446.31,0.03,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440148.6671000002 3257447.8901 3, 440143.0774999995 3257444.1295999996 3, 440135.4259000004 3257455.4778 3, 440142.5840999996 3257460.2027000003 3, 440148.6671000002 3257447.8901 3))",104.54,5.77,440142.3,3257452.16,0.16,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440152.4144000007 3257454.0154999997 3, 440149.5761999999 3257453.0777000007 3, 440146.1097999987 3257461.7908000005 3, 440151.1032999989 3257463.7914000005 3, 440153.79590000137 3257456.4238000005 3, 440152.4144000007 3257454.0154999997 3))",48.04,3.91,440150.17,3257458.52,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441779.2561999993 3257457.0673999996 3, 441778.6217000011 3257448.3270000005 3, 441775.6978999999 3257448.7094 3, 441776.23490000004 3257457.4515000004 3, 441779.2561999993 3257457.0673999996 3))",26.21,2.89,441777.45,3257452.91,0.04,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440155.32359999965 3257467.248099999 3, 440147.5820000012 3257462.978599998 3, 440144.9724 3257467.7967000008 3, 440152.714700001 3257472.176899999 3, 440155.32359999965 3257467.248099999 3))",49.01,3.95,440150.16,3257467.56,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440840.067900001 3257470.5058999984 3, 440839.31599999894 3257458.5576000004 3, 440832.67760000075 3257459.029 3, 440831.7222000007 3257445.644799999 3, 440842.3629000004 3257444.8680000016 3, 440841.606 3257432.0336 3, 440826.86449999973 3257433.0070999996 3, 440827.81669999927 3257445.8374 3, 440819.8125000002 3257446.5592 3, 440811.58540000004 3257459.5822000005 3, 440811.8105000007 3257464.7839999995 3, 440820.4342999994 3257469.9203999983 3, 440830.977500001 3257469.145400001 3, 440830.76129999955 3257465.4943000013 3, 440832.9096999995 3257465.4493000004 3, 440833.23430000024 3257470.981399999 3, 440840.067900001 3257470.5058999984 3))",674.99,14.66,440828.07,3257453.63,1.01,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438759.40140000044 3257485.3488 3, 438758.58399999916 3257479.0458000004 3, 438752.34589999955 3257479.794900001 3, 438751.63190000143 3257474.487400001 3, 438744.22349999985 3257475.251900001 3, 438745.55989999865 3257486.865100001 3, 438759.40140000044 3257485.3488 3))",127.81,6.38,438750.89,3257481.27,0.19,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441710.99019999977 3257476.3061999995 3, 441709.1877000001 3257468.0296000005 3, 441698.67120000045 3257471.3160000006 3, 441700.47319999954 3257479.4818999995 3, 441710.99019999977 3257476.3061999995 3))",92.28,5.42,441704.84,3257473.78,0.14,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441890.76829999883 3257482.4502000012 3, 441884.7538999993 3257470.6959000006 3, 441876.3924000005 3257475.0430000005 3, 441880.3350000001 3257482.5108999996 3, 441884.1270000008 3257480.5651999987 3, 441886.4901000007 3257484.6252 3, 441890.76829999883 3257482.4502000012 3))",102.51,5.71,441883.65,3257477.71,0.15,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440159.167100001 3257489.9881999986 3, 440153.914900001 3257477.0261000004 3, 440140.9533000012 3257482.2817999995 3, 440146.30319999903 3257495.242000001 3, 440159.167100001 3257489.9881999986 3))",195.22,7.88,440150.08,3257486.13,0.29,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440178.83690000087 3257496.112700001 3, 440178.21689999953 3257490.254399999 3, 440168.6489000005 3257491.1192000005 3, 440169.1725000013 3257497.2012 3, 440178.83690000087 3257496.112700001 3))",57.97,4.3,440173.69,3257493.68,0.09,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440148.3457 3257510.5976 3, 440143.6845999999 3257498.5092 3, 440137.2511000002 3257500.8589999992 3, 440141.7182000007 3257513.1730999993 3, 440148.3457 3257510.5976 3))",90.92,5.38,440142.76,3257505.82,0.14,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438693.6233999988 3257511.5912 3, 438671.1523999998 3257504.7925 3, 438669.1437999987 3257511.4646999994 3, 438681.0624000005 3257514.9666999998 3, 438680.0093999992 3257518.3035999993 3, 438690.56169999985 3257521.6007000008 3, 438693.6233999988 3257511.5912 3))",200.94,8.0,438682.23,3257512.8,0.3,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440158.0349999992 3257513.8293999997 3, 440155.85420000093 3257508.3359999997 3, 440147.27380000055 3257511.0631000013 3, 440149.26070000033 3257516.7821000004 3, 440158.0349999992 3257513.8293999997 3))",54.56,4.17,440152.59,3257512.52,0.08,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438705.1262999986 3257527.170700001 3, 438704.891400001 3257520.4166 3, 438694.0672000012 3257520.668899999 3, 438694.39899999986 3257527.3111000014 3, 438705.1262999986 3257527.170700001 3))",72.23,4.79,438699.64,3257523.89,0.11,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441399.8541999999 3257514.4837000007 3, 441403.68339999975 3257501.3384999996 3, 441394.4938000004 3257498.6344000013 3, 441393.5418999994 3257502.8622000003 3, 441385.91739999957 3257500.7931999993 3, 441383.33290000015 3257509.705199999 3, 441399.8541999999 3257514.4837000007 3))",202.02,8.02,441394.05,3257506.48,0.3,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440170.19189999904 3257521.4404000016 3, 440166.2233999987 3257510.8887 3, 440160.08299999917 3257513.2327 3, 440164.2461000006 3257523.6696999995 3, 440170.19189999904 3257521.4404000016 3))",72.72,4.81,440165.18,3257517.28,0.11,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440204.2240999993 3257528.038899998 3, 440195.97349999996 3257520.2358 3, 440192.28369999945 3257524.079700001 3, 440200.8280000003 3257531.9875000017 3, 440204.2240999993 3257528.038899998 3))",60.55,4.39,440198.3,3257526.08,0.09,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440714.9199000008 3257515.1242000004 3, 440699.33409999975 3257505.3726 3, 440692.0776999999 3257517.379399999 3, 440714.6214999993 3257531.1934999987 3, 440714.9199000008 3257515.1242000004 3))",312.14,9.97,440705.1,3257517.68,0.47,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440160.1939000009 3257532.3950999994 3, 440153.8544000002 3257517.240100001 3, 440144.6944000004 3257521.087099999 3, 440151.1311000007 3257536.129499999 3, 440160.1939000009 3257532.3950999994 3))",161.79,7.18,440152.46,3257526.69,0.24,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440188.9853000005 3257528.0261000004 3, 440176.5303 3257519.535399999 3, 440171.9903999991 3257528.3819999998 3, 440183.56319999945 3257536.3373000016 3, 440188.9853000005 3257528.0261000004 3))",144.02,6.77,440180.3,3257528.02,0.22,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438859.9472999995 3257546.974400001 3, 438859.6081999997 3257539.1142000007 3, 438848.3921999987 3257539.607200001 3, 438848.5361999991 3257547.4702000003 3, 438859.9472999995 3257546.974400001 3))",89.06,5.32,438854.12,3257543.3,0.13,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440196.9512999994 3257537.275300001 3, 440189.392099999 3257530.787000001 3, 440185.0250000013 3257535.7528000004 3, 440192.58430000045 3257542.241200001 3, 440196.9512999994 3257537.275300001 3))",65.87,4.58,440190.99,3257536.51,0.1,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440209.5760000013 3257541.3309999993 3, 440202.5064000009 3257535.0541000003 3, 440198.0422999989 3257540.1327000004 3, 440204.9160000009 3257546.3030000003 3, 440209.5760000013 3257541.3309999993 3))",63.43,4.49,440203.77,3257540.7,0.1,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441781.25929999934 3257535.3521000003 3, 441777.72580000095 3257531.4245999986 3, 441770.9318999996 3257537.3015 3, 441774.46520000056 3257541.2288000016 3, 441781.25929999934 3257535.3521000003 3))",47.45,3.89,441776.1,3257536.33,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441679.2013000008 3257530.0393000003 3, 441676.7182000001 3257522.218100001 3, 441629.6786000003 3257536.240900001 3, 441631.96690000006 3257544.0650000004 3, 441679.2013000008 3257530.0393000003 3))",402.19,11.31,441654.42,3257533.14,0.6,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441855.9532000009 3257516.4793 3, 441819.0981000002 3257535.0418999996 3, 441824.42350000003 3257545.4761000006 3, 441861.27869999956 3257527.0253 3, 441855.9532000009 3257516.4793 3))",485.17,12.43,441840.21,3257530.99,0.73,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440168.8739000001 3257529.9980000006 3, 440164.0705999996 3257527.1075 3, 440155.36239999917 3257541.469299999 3, 440177.0262000001 3257554.5313000013 3, 440181.767799999 3257546.788200001 3, 440164.81019999995 3257536.7298999997 3, 440168.8739000001 3257529.9980000006 3))",271.79,9.3,440167.9,3257542.19,0.41,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440761.6848999991 3257562.880799999 3, 440766.0793999991 3257562.7882000008 3, 440765.8471000006 3257556.3679000004 3, 440759.69479999883 3257556.4975000005 3, 440759.7318000005 3257562.9219000014 3, 440761.6848999991 3257562.880799999 3))",40.16,3.58,440762.84,3257559.66,0.06,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438782.3197000009 3257567.2303999993 3, 438771.5094999996 3257553.6425 3, 438756.85039999906 3257565.3627000013 3, 438761.46909999964 3257571.1711 3, 438767.3916999997 3257566.5486999983 3, 438773.5828999997 3257574.3291999996 3, 438782.3197000009 3257567.2303999993 3))",252.04,8.96,438770.21,3257564.41,0.38,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441351.02209999936 3257560.2903 3, 441342.4111000006 3257556.469299999 3, 441341.2558000004 3257559.2612999985 3, 441349.86679999914 3257563.0822000005 3, 441351.02209999936 3257560.2903 3))",28.46,3.01,441346.14,3257559.78,0.04,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440788.63690000074 3257562.2027000007 3, 440777.7960999989 3257562.2092000004 3, 440778.0308999999 3257569.0726000005 3, 440788.6758000012 3257568.9594000005 3, 440788.63690000074 3257562.2027000007 3))",73.17,4.83,440783.27,3257565.6,0.11,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441348.1113999989 3257563.3377 3, 441341.94719999935 3257560.687899999 3, 441340.6941999991 3257563.4817000004 3, 441346.66320000053 3257566.1352999993 3, 441348.1113999989 3257563.3377 3))",20.54,2.56,441344.37,3257563.41,0.03,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441444.3686000004 3257567.9164000005 3, 441444.0443000004 3257562.3835000005 3, 441439.9458999991 3257562.4613000015 3, 441439.5943999989 3257552.1656 3, 441420.0844000003 3257553.6446999996 3, 441421.2469000006 3257569.2422000007 3, 441444.3686000004 3257567.9164000005 3))",327.81,10.21,441431.14,3257561.08,0.49,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441343.343199999 3257565.8675 3, 441339.8209000003 3257564.3848999995 3, 441337.99249999993 3257568.962400001 3, 441341.31960000057 3257570.4486999987 3, 441343.343199999 3257565.8675 3))",18.54,2.43,441340.63,3257567.4,0.03,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440271.8738999995 3257570.8172000004 3, 440217.6108999997 3257528.754899998 3, 440211.8905999991 3257536.186500001 3, 440266.15299999964 3257578.1385000004 3, 440271.8738999995 3257570.8172000004 3))",640.57,14.28,440241.84,3257553.44,0.96,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441415.9949999992 3257572.4443 3, 441415.7809999995 3257569.124999999 3, 441419.9782999993 3257569.2664000005 3, 441418.9101999997 3257553.1130999997 3, 441411.6889999993 3257553.2509999997 3, 441411.9101000003 3257557.7887999997 3, 441401.85879999923 3257557.9811000004 3, 441401.92009999906 3257568.7255000016 3, 441408.06929999904 3257568.8293 3, 441408.283999999 3257572.2592999986 3, 441415.9949999992 3257572.4443 3))",256.21,9.03,441411.57,3257563.13,0.38,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439611.63820000086 3257527.9290999984 3, 439599.00470000075 3257521.7449999996 3, 439568.7997000007 3257583.357100001 3, 439581.3339999992 3257589.3234 3, 439611.63820000086 3257527.9290999984 3))",957.75,17.46,439590.23,3257555.52,1.44,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441407.80119999964 3257573.154799999 3, 441405.8254000008 3257568.9829999986 3, 441402.1266000001 3257570.715500001 3, 441397.3905999989 3257561.7225 3, 441383.6636999999 3257567.7466 3, 441389.79059999925 3257581.033099999 3, 441407.80119999964 3257573.154799999 3))",243.29,8.8,441394.64,3257571.4,0.36,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440657.68440000014 3257583.0242000003 3, 440655.88359999954 3257575.6400999995 3, 440636.8625000006 3257580.031199999 3, 440638.5662999992 3257587.5281000007 3, 440657.68440000014 3257583.0242000003 3))",149.68,6.9,440647.23,3257581.56,0.22,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441415.5558000001 3257580.9825999998 3, 441415.5114999995 3257573.2289000014 3, 441393.20110000065 3257580.0812999993 3, 441396.0679000001 3257586.4515000014 3, 441415.5558000001 3257580.9825999998 3))",156.56,7.06,441405.2,3257580.07,0.23,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441361.4287999993 3257588.0051000006 3, 441373.3857000001 3257579.576400001 3, 441371.3184999992 3257576.5145 3, 441365.38889999874 3257580.7278999994 3, 441362.7331000004 3257577.1235000016 3, 441356.80339999904 3257581.3369999994 3, 441361.4287999993 3257588.0051000006 3))",86.56,5.25,441364.37,3257581.81,0.13,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440793.5992999999 3257592.895300001 3, 440790.0103000012 3257580.2310000006 3, 440780.3579000004 3257583.0928000016 3, 440783.7503000004 3257595.539599999 3, 440793.5992999999 3257592.895300001 3))",132.04,6.48,440786.95,3257587.95,0.2,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441332.2310999994 3257585.580600002 3, 441327.4749999993 3257573.155200001 3, 441305.5603999989 3257581.4485999993 3, 441310.2203999993 3257594.097 3, 441332.2310999994 3257585.580600002 3))",314.91,10.01,441318.85,3257583.59,0.47,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440794.5132999992 3257598.9689000016 3, 440794.2967999992 3257595.3178 3, 440790.4884999995 3257595.3978 3, 440790.6070999997 3257599.0511000017 3, 440794.5132999992 3257598.9689000016 3))",14.1,2.12,440792.48,3257597.19,0.02,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
